PT,AU,BA,CA,GP,RI,OI,BE,Z2,TI,X1,Y1,Z1,FT,PN,AE,Z3,SO,S1,SE,BS,VL,IS,SI,MA,BP,EP,AR,DI,D2,SU,PD,PY,AB,X4,C1,Y4,Z4,AK,CT,CY,SP,CL,TC,Z8,ZB,ZS,Z9,SN,BN,WC,UT,PM
J,"Carpenter, Thomas P.; Law, Keyne C.",,,,,,,,Optimizing the scientific study of suicide with open and transparent research practices,,,,,,,,SUICIDE AND LIFE-THREATENING BEHAVIOR,,,,51,1,,,36,46,,10.1111/sltb.12665,,,Feb-21,2021,"Suicide research is vitally important, yet-like psychology research more broadly-faces methodological challenges. In recent years, researchers have raised concerns about standard practices in psychological research, concerns that apply to suicide research and raise questions about its robustness and validity. In the present paper, we review these concerns and the corresponding solutions put forth by the ""open science"" community. These include using open science platforms, pre-registering studies, ensuring reproducible analyses, using high-powered studies, ensuring open access to research materials and products, and conducting replication studies. We build upon existing guides, address specific obstacles faced by suicide researchers, and offer a clear set of recommended practices for suicide researchers. In particular, we consider challenges that suicide researchers may face in seeking to adopt ""open science"" practices (e.g., prioritizing large samples) and suggest possible strategies that the field may use in order to ensure robust and transparent research, despite these challenges.",,"[Carpenter, Thomas P.; Law, Keyne C.] Seattle Pacific Univ, Seattle, WA 98119 USA; [Law, Keyne C.] Seattle Pacific Univ, Dept Clin Psychol, 3307 3rd Ave West, Seattle, WA 98119 USA",,,,,,,,1,,,,,,,"Psychiatry; Psychology, Multidisciplinary",WOS:000621079800005,
J,"Veilleux, Jennifer C.; Skinner, Kayla D.; Baker, Danielle E.; Chamberlain, Kaitlyn D.",,,,,,,,Perceived willpower self-efficacy fluctuates dynamically with affect and distress intolerance,,,,,,,,JOURNAL OF RESEARCH IN PERSONALITY,,,,90,,,,,,104058,10.1016/j.jrp.2020.104058,,,Feb-21,2021,"People may experience subjective shifts in their self-efficacy for exerting willpower over time and based on context, and people who struggle with self-control may be particularly vulnerable to willpower self efficacy fluctuations. Across four samples (college students without borderline features: n = 49; borderline features group: n = 50; current smokers: n = 61; chronic dieters: n = 92), participants completed one week of ecological momentary assessment (EMA) where momentary self-efficacy for willpower, positive affect, negative affect, tiredness, and distress intolerance were assessed randomly seven times per day. Results revealed that higher willpower self-efficacy was associated with lower negative affect and greater positive affect, and, lower willpower self-efficacy predicted subsequent distress intolerance via time lagged analyses for the borderline features group. (C) 2020 Elsevier Inc. All rights reserved.",,"[Veilleux, Jennifer C.; Skinner, Kayla D.; Baker, Danielle E.; Chamberlain, Kaitlyn D.] Univ Arkansas, 216 Mem Hall, Fayetteville, AR 72701 USA; [Veilleux, Jennifer C.] Univ Arkansas, 216 Mem Hall, Fayetteville, AR 72701 USA",,,,,,,,0,,,,,,,"Psychology, Social",WOS:000615925800009,
J,"Wolff, Wanja; Sieber, Vanda; Bieleke, Maik; Englert, Chris",,,,,,,,Task duration and task order do not matter: no effect on self-control performance,,,,,,,,PSYCHOLOGICAL RESEARCH-PSYCHOLOGISCHE FORSCHUNG,,,,85,1,,,397,407,,10.1007/s00426-019-01230-1,,,Feb-21,2021,"The strength model of self-control proposes that all acts of self-control are energized by one global limited resource that becomes temporarily depleted by a primary self-control task, leading to impaired self-control performance in secondary self-control tasks. However, failed replications have cast doubt on the existence of this so-called ego depletion effect. Here, we investigated between-task (i.e., variation in self-control tasks) and within-task variation (i.e., task duration) as possible explanations for the conflicting literature on ego depletion effects. In a high-powered experiment (N = 709 participants), we used two established self-control tasks (Stroop task, transcription task) to test how variations in the duration of primary and secondary self-control tasks (2, 4, 8, or 16 min per task) affect the occurrence of an ego depletion effect (i.e., impaired performance in the secondary task). In line with the ego depletion hypothesis, subjects perceived longer lasting secondary tasks as more self-control demanding. Contrary to the ego depletion hypothesis, however, performance did neither suffer from prior self-control exertion, nor as a function of task duration. If anything, performance tended to improve when the primary self-control task lasted longer. These effects did not differ between the two self-control tasks, suggesting that the observed null findings were independent of task type.",,"[Wolff, Wanja] Univ Konstanz, Inst Sport Sci, Univ Str 10, D-78464 Constance, Germany; [Wolff, Wanja; Englert, Chris] Univ Bern, Inst Educ Sci, Dept Educ Psychol, Fabrikstr 8, CH-3012 Bern, Switzerland; [Sieber, Vanda] Univ Zurich, Inst Educ, Freiestr 36, CH-8032 Zurich, Switzerland; [Bieleke, Maik] Univ Konstanz, Dept Psychol, Univ Str 10, D-78464 Constance, Germany; [Bieleke, Maik] Univ Konstanz, Dept Empir Educ Res, Constance, Germany; [Wolff, Wanja] Univ Konstanz, Inst Sport Sci, Univ Str 10, D-78464 Constance, Germany; [Wolff, Wanja] Univ Bern, Inst Educ Sci, Dept Educ Psychol, Fabrikstr 8, CH-3012 Bern, Switzerland",,,,,,,,11,,,,,,,"Psychology, Experimental",WOS:000613854100029,
J,"Schnider, Loredana; Schilling, Rene; Cody, Robyn; Kreppke, Jan-Niklas; Gerber, Markus",,,,,,,,Effects of behavioural skill training on cognitive antecedents and exercise and sport behaviour in high school students: a cluster-randomised controlled trial,,,,,,,,INTERNATIONAL JOURNAL OF SPORT AND EXERCISE PSYCHOLOGY,,,,,,,,,,,10.1080/1612197X.2021.1877329,,,,2021,"School-based physical education is a preferred setting to lay the foundations of a physically active lifestyle. However, the potential of behaviour skills to foster leisure-time physical activity has rarely been addressed in a physical education context. The goal of this paper was to replicate a prior cluster-randomised controlled trial, in which behavioural skill training resulted in significant improvements in adolescents' self-reported exercise/sport behaviour, exercise/sport intention, motivation, coping planning and self-efficacy. Students were recruited from a Swiss academic high school. One hundred and twenty eight students (52% girls) had complete data at post-intervention, and 108 students (53% girls) at 3-month follow-up. The intervention lasted six weeks and included three sessions. The same questionnaires were used as in the original study, and physical activity was assessed via accelerometry. Mixed linear regression models were used to examine the data with a random intercept for school classes. The results showed that the intervention did neither result in increased self-reported exercise/sport participation, objectively assessed physical activity, nor in improvements in the assessed cognitive antecedents of exercise/sport behaviour compared to the control condition. There seems to be considerable heterogeneity regarding the effects of physical education-based interventions, even in apparently similar populations. Timing might be critical for the success of a physical activity intervention, and interventions at the beginning of the academic year or in autumn might be more successful than interventions close to the students' final exams or spring/summer.",,"[Schnider, Loredana; Schilling, Rene; Cody, Robyn; Kreppke, Jan-Niklas; Gerber, Markus] Univ Basel, Dept Sport Exercise & Hlth, Birsstr 320B, CH-4052 Basel, Switzerland; [Gerber, Markus] Univ Basel, Dept Sport Exercise & Hlth, Birsstr 320B, CH-4052 Basel, Switzerland",,,,,,,,0,,,,,,,"Hospitality, Leisure, Sport & Tourism; Psychology, Applied",WOS:000614906500001,
J,"Eronen, Markus, I; Bringmann, Laura F.",,,,,,,,The Theory Crisis in Psychology: How to Move Forward,,,,,,,,PERSPECTIVES ON PSYCHOLOGICAL SCIENCE,,,,,,,,,,1.74569E+15,10.1177/1745691620970586,,,,2021,"Meehl argued in 1978 that theories in psychology come and go, with little cumulative progress. We believe that this assessment still holds, as also evidenced by increasingly common claims that psychology is facing a ""theory crisis"" and that psychologists should invest more in theory building. In this article, we argue that the root cause of the theory crisis is that developing good psychological theories is extremely difficult and that understanding the reasons why it is so difficult is crucial for moving forward in the theory crisis. We discuss three key reasons based on philosophy of science for why developing good psychological theories is so hard: the relative lack of robust phenomena that impose constraints on possible theories, problems of validity of psychological constructs, and obstacles to discovering causal relationships between psychological variables. We conclude with recommendations on how to move past the theory crisis.",,"[Eronen, Markus, I] Univ Groningen, Dept Theoret Philosophy, Groningen, Netherlands; [Bringmann, Laura F.] Univ Groningen, Dept Psychometr & Stat, Groningen, Netherlands; [Eronen, Markus, I] Univ Groningen, Dept Theoret Philosophy, Groningen, Netherlands",,,,,,,,0,,,,,,,"Psychology, Multidisciplinary",WOS:000618466700001,
J,"Ainslie, G.",,,,,,,,Elster's eclecticism in analyzing emotion,,,,,,,,INQUIRY-AN INTERDISCIPLINARY JOURNAL OF PHILOSOPHY,,,,,,,,,,,10.1080/0020174X.2020.1821957,,,,2021,"Fine examination of our accumulated cultural knowledge is especially helpful in studying the emotions, which are only tangentially accessible to experimental manipulation. Here I use the six properties of emotions that Elster has summarized to suggest how they show a need for changes in the science of motivation. The apparent adaptive purpose of emotions lies in their action tendencies - what they add to the cold calculation of advantage. Subjectively they stand out by their intrusiveness, the duration of which often has a half-life. Emotions each have a valence, which suggests that they are not only motivating but also motivated, an implication that requires re-examination of how negativity works. Emotions are also experienced as 'triggered', but are so malleable that triggering cannot mean a simple conditioned reflexiveness. Emotions are not only triggered - or motivated - by beliefs, but motivate beliefs in turn, and can be fed back on themselves in a 'wildfire' phenomenon. These feedback effects are further evidence against emotions being reflexive. With regard to the three great revolutions, I argue that enthusiasm differs from romantic love only in its object, and urgency comes from the dysphoria of using response suppression for self-control. I can add nothing further to Elster's masterful history.",,"[Ainslie, G.] Dept Vet Affairs, Coatesville, PA 19320 USA; [Ainslie, G.] Dept Vet Affairs, Coatesville, PA 19320 USA",,,,,,,,0,,,,,,,Ethics; Philosophy,WOS:000613444100001,
J,"Fletcher, Samuel C.",,,,,,,,The role of replication in psychological science,,,,,,,,EUROPEAN JOURNAL FOR PHILOSOPHY OF SCIENCE,,,,11,1,,,,,23,10.1007/s13194-020-00329-2,,,JAN 8 2021,2021,"The replication or reproducibility crisis in psychological science has renewed attention to philosophical aspects of its methodology. I provide herein a new, functional account of the role of replication in a scientific discipline: to undercut the underdetermination of scientific hypotheses from data, typically by hypotheses that connect data with phenomena. These include hypotheses that concern sampling error, experimental control, and operationalization. How a scientific hypothesis could be underdetermined in one of these ways depends on a scientific discipline's epistemic goals, theoretical development, material constraints, institutional context, and their interconnections. I illustrate how these apply to the case of psychological science. I then contrast this ""bottom-up"" account with ""top-down"" accounts, which assume that the role of replication in a particular science, such as psychology, must follow from a uniform role that it plays in science generally. Aside from avoiding unaddressed problems with top-down accounts, my bottom-up account also better explains the variability of importance of replication of various types across different scientific disciplines.",,"[Fletcher, Samuel C.] Univ Minnesota, Dept Philosophy, Minneapolis, MN 55455 USA; [Fletcher, Samuel C.] Univ Minnesota, Dept Philosophy, Minneapolis, MN 55455 USA",,,,,,,,0,,,,,,,History & Philosophy Of Science,WOS:000608014000001,
J,"Linden, Audrey Helen; Honekopp, Johannes",,,,,,,,Heterogeneity of Research Results: A New Perspective From Which to Assess and Promote Progress in Psychological Science,,,,,,,,PERSPECTIVES ON PSYCHOLOGICAL SCIENCE,,,,16,2,,,358,376,1.74569E+15,10.1177/1745691620964193,,,Mar-21,2021,"Heterogeneity emerges when multiple close or conceptual replications on the same subject produce results that vary more than expected from the sampling error. Here we argue that unexplained heterogeneity reflects a lack of coherence between the concepts applied and data observed and therefore a lack of understanding of the subject matter. Typical levels of heterogeneity thus offer a useful but neglected perspective on the levels of understanding achieved in psychological science. Focusing on continuous outcome variables, we surveyed heterogeneity in 150 meta-analyses from cognitive, organizational, and social psychology and 57 multiple close replications. Heterogeneity proved to be very high in meta-analyses, with powerful moderators being conspicuously absent. Population effects in the average meta-analysis vary from small to very large for reasons that are typically not understood. In contrast, heterogeneity was moderate in close replications. A newly identified relationship between heterogeneity and effect size allowed us to make predictions about expected heterogeneity levels. We discuss important implications for the formulation and evaluation of theories in psychology. On the basis of insights from the history and philosophy of science, we argue that the reduction of heterogeneity is important for progress in psychology and its practical applications, and we suggest changes to our collective research practice toward this end.",,"[Linden, Audrey Helen; Honekopp, Johannes] Northumbria Univ, Dept Psychol, Newcastle Upon Tyne, Tyne & Wear, England; [Honekopp, Johannes] Northumbria Univ, Dept Psychol, Newcastle Upon Tyne, Tyne & Wear, England",,,,,,,,0,,,,,,,"Psychology, Multidisciplinary",WOS:000609696600001,
J,"Caldas, Miguel P.; Ostermeier, Kathryn; Cooper, Danielle",,,,,,,,When Helping Hurts: COVID-19 Critical Incident Involvement and Resource Depletion in Health Care Workers,,,,,,,,JOURNAL OF APPLIED PSYCHOLOGY,,,,106,1,,,29,47,,10.1037/apl0000850,,,Jan-21,2021,"A focus on helping others is generally lauded, particularly in medicine, but in the context of a pandemic when health care professionals are facing increased risk, loss, and trauma, this focus can potentially be detrimental. In this study, we sought to (a) examine if health care workers intensely involved in the coronavirus 2019 (COVID-19) pandemic are experiencing negative psychological and emotional outcomes, and (b) investigate if helping related factors (prosocial motivation and perceived prosocial impact) exacerbate and mitigate relationships to negative outcomes in a crisis situation. Using data collected from doctors and nurses before and during the COVID-19 pandemic, we examine the relationship between intensity of involvement in the COVID-19 pandemic response and emotional exhaustion and depression, as well as the moderating effects of prosocial motivation and perceived prosocial impact. Data was collected at three time points (T1 and T2 prepandemic, and T3 during COVID-19), with prosocial motivation and controls collected at T1/T2 and predictors and outcomes collected during the pandemic. We find that intensity of involvement does associate with emotional exhaustion at work and that higher prosocial motivation exacerbates this relationship. Supplemental analyses suggest that the exposure to self-dimension of involvement is positively associated with emotional exhaustion and depression. Understanding the roles of prosocial motivation and prosocial impact in managing regulatory resources has important ramifications for health care workers on the frontlines of health crises responses, as these resources are necessary to manage the associated trauma.",,"[Caldas, Miguel P.] Univ Texas Tyler, Dept Management & Mkt, Tyler, TX 75799 USA; [Ostermeier, Kathryn] Bryant Univ, Dept Management, Smithfield, RI USA; [Cooper, Danielle] Univ North Texas, Dept Management, 1155 Union Circle 305429, Denton, TX 76203 USA; [Cooper, Danielle] Univ North Texas, G Brint Ryan Coll Business, 1155 Union Circle 305429, Denton, TX 76203 USA; [Caldas, Miguel P.] FGV EAESP, Dept Org People & Strategy, Sao Paulo, Brazil; [Cooper, Danielle] Univ North Texas, Dept Management, 1155 Union Circle 305429, Denton, TX 76203 USA; [Cooper, Danielle] Univ North Texas, G Brint Ryan Coll Business, 1155 Union Circle 305429, Denton, TX 76203 USA",,,,,,,,0,,,,,,,"Psychology, Applied; Management",WOS:000610911600004,
J,"Inzlicht, Michael; Werner, Kaitlyn M.; Briskin, Julia L.; Roberts, Brent W.",,,,,,,,Integrating Models of Self-Regulation,,,,,,,,Annual Review of Psychology,,,,72,,,,319,345,,10.1146/annurev-psych-061020-105721,,,2021,2021,"Self-regulation is a core aspect of human functioning that helps facilitate the successful pursuit of personal goals. There has been a proliferation of theories and models describing different aspects of self-regulation both within and outside of psychology. All of these models provide insights about self-regulation, but sometimes they talk past each other, make only shallow contributions, or make contributions that are underappreciated by scholars working in adjacent areas. The purpose of this article is to integrate across the many different models in order to refine the vast literature on self-regulation. To achieve this objective, we first review some of the more prominent models of self-regulation coming from social psychology, personality psychology, and cognitive neuroscience. We then integrate across these models based on four key elements-level of analysis, conflict, emotion, and cognitive functioning-specifically identifying points of convergence but also points of insufficient emphasis. We close with prescriptions for future research.",,"[Inzlicht, Michael; Werner, Kaitlyn M.] Univ Toronto, Dept Psychol, Toronto, ON M5S 3G3, Canada; [Briskin, Julia L.; Roberts, Brent W.] Univ Illinois, Dept Psychol, Urbana, IL 61820 USA; [Inzlicht, Michael] Univ Toronto, Dept Psychol, Toronto, ON M5S 3G3, Canada",,,,,,,,1,,,,,,,"Psychology; Psychology, Multidisciplinary",WOS:000614609800013,
J,"Anvari, Farid; Olsen, Jerome; Hung, Wing Yiu; Feldman, Gilad",,,,,,,,Misprediction of affective outcomes due to different evaluation modes: Replication and extension of two distinction bias experiments by Hsee and Zhang (2004),,,,,,,,JOURNAL OF EXPERIMENTAL SOCIAL PSYCHOLOGY,,,,92,,,,,,104052,10.1016/j.jesp.2020.104052,,,Jan-21,2021,"Hsee and Zhang (2004) argued that when people face a decision and must predict future affective states, they are often in a joint evaluation (JE) mode where direct comparisons between different choice options are relatively easy. When actually experiencing (or predicting affective states for) only one of these options, people are usually in single evaluation (SE) mode where direct comparisons are more difficult. This situational difference in evaluation mode was observed to lead to overpredictions of positive affect (happiness) when people were in JE in comparison to SE for options that were quantitatively different, but there were no overpredictions for options that were qualitatively different. This effect was coined distinction bias. In the present paper, we replicated (and extended on) Studies 1 and 2 from Hsee and Zhang with 824 MTurk participants. In Study 1 we replicated the original findings: Relative to people in SE, people in JE overpredicted the happiness derived from quantitatively different hypothetical scenarios (i.e., selling 80 vs 160 books, or 160 vs 240 books), but did not overpredict the difference between qualitatively different hypothetical scenarios (i.e., selling 0 books vs 80 books; 0 being the implicit reference point that makes the two scenarios qualitatively different). Study 2 failed to find support for the original findings: People in JE did not consistently overpredict happiness for quantitatively different scenarios (i.e., copy-pasting 25 negative words vs 10 negative words, or 10 positive words vs 25 positive words). Taken together, the present paper provides mixed support for distinction bias.",,"[Anvari, Farid] Univ Southern Denmark, Dept Mkt & Management, Strateg Org Design Grp, Campusvej 55, DK-5230 Odense, Denmark; [Olsen, Jerome] Max Planck Inst Res Collect Goods, Kurt Schumacher Str 10, D-53113 Bonn, Germany; [Hung, Wing Yiu; Feldman, Gilad] Univ Hong Kong, Dept Psychol, Pokfulam Rd, Hong Kong, Peoples R China; [Feldman, Gilad] Univ Hong Kong, Dept Psychol, Pokfulam Rd, Hong Kong, Peoples R China",,,,,,,,0,,,,,,,"Psychology, Social",WOS:000598059600013,
J,"Englert, Chris; Dziuba, Anna; Wolff, Wanja; Giboin, Louis-solal",,,,,,,,An investigation of the effects of self-reported self-control strength on shooting performance,,,,,,,,PSYCHOLOGY OF SPORT AND EXERCISE,,,,52,,,,,,101839,10.1016/j.psychsport.2020.101839,,,Jan-21,2021,"During professional shooting tournaments, which typically last multiple hours, athletes must stay focused at all times in order to perform at their highest levels. Sustaining attention over extended periods of time relies on selfcontrol. Crucially, perceived state self-control strength appears to wane as a function of task duration, which ultimately can impair shooting performance. In the present study, we tested the assumption that the level of self reported self-control strength decreases over the course of a 1-h shooting task measured twice during a regular training day and separated by a 2-h break. Additionally, we assumed that shooting performance would be linked with fluctuations in self-control. A total of 21 shooters (14 elite and 7 sub-elite) took part in this study and were asked to perform a series of 10 shots at a standardized target, five times in the morning and five times in the afternoon (i.e., 100 shots total). The participants also reported their perceived state self-control strength at the baseline (prior to the start of the morning session as well as the afternoon session) and after a series of 10 shots each in the morning and afternoon (i.e., 12 measurements in total). In line with our hypotheses, we observed that perceived state self-control diminished with the number of shots performed, and that perceived state self-control could explain shooting performance. Additionally, these observations could explain the difference in shooting performance between elite and sub-elite athletes. The results suggest that the perception of self-control strength is highly important for optimal shooting performance. Practical implications are discussed.",,"[Englert, Chris; Wolff, Wanja] Univ Bern, Inst Educ Sci, Fabrikstr 8, CH-3012 Bern, Switzerland; [Englert, Chris; Dziuba, Anna] Goethe Univ Frankfurt, Inst Sport Sci, Dept Sport Psychol, Ginnheimer Landstr 39, D-60487 Frankfurt, Germany; [Wolff, Wanja] Univ Konstanz, Dept Sport Sci, Sport Psychol, Constance, Germany; [Giboin, Louis-solal] Univ Konstanz, Dept Sport Sci, Human Performance Res Ctr, Sensorimotor Performance Lab, Constance, Germany; [Englert, Chris] Univ Bern, Inst Educ Sci, Fabrikstr 8, CH-3012 Bern, Switzerland",,,,,,,,0,,,,,,,"Hospitality, Leisure, Sport & Tourism; Psychology, Applied; Psychology; Sport Sciences",WOS:000600452200017,
J,"Riege, Anine; Gourdon-Kanhukamwe, Amelie; Vallee-Tourangeau, Gaelle",,,,,,,,Covert eye-tracking: an innovative method to investigate compliance with instructions,,,,,,,,PSYCHOLOGICAL RESEARCH-PSYCHOLOGISCHE FORSCHUNG,,,,,,,,,,,10.1007/s00426-020-01451-9,,,,2020,"The present study introduces a covert eye-tracking procedure as an innovative approach to investigate the adequacy of research paradigms used in psychology. In light of the ongoing debate regarding ego depletion, the frequently used ""attention-control video task"" was chosen to illustrate the method. Most participants did not guess that their eyes had been monitored, but some participants had to be excluded due to poor tracking ratio. The eye-tracking data revealed that the attention-control instructions had a significant impact on the number of fixations, revisits, fixation durations, and proportion of long fixation durations on the AOIs (all BF10 > 18.2). However, number of fixations and proportions of long fixation durations did not mediate cognitive performance. The results illustrate the promise of covert eye-tracking methodology to assess task compliance, as well as adding to the current discussion regarding whether the difficulties of replicating ""ego depletion"" may be in part due to poor task compliance in the video task.",,"[Riege, Anine; Gourdon-Kanhukamwe, Amelie; Vallee-Tourangeau, Gaelle] Kingston Univ, Kingston Business Sch, Dept Management, Kingston Hill Campus,Kingston Hill, Kingston Upon Thames KT2 7LB, Surrey, England; [Riege, Anine] Univ Oslo, Dept Psychol, Oslo, Norway; [Gourdon-Kanhukamwe, Amelie] Inst Globally Distributed Open Res & Educ IGDORE, London, England; [Riege, Anine] Kingston Univ, Kingston Business Sch, Dept Management, Kingston Hill Campus,Kingston Hill, Kingston Upon Thames KT2 7LB, Surrey, England; [Riege, Anine] Univ Oslo, Dept Psychol, Oslo, Norway",,,,,,,,0,,,,,,,"Psychology, Experimental",WOS:000602289800001,
J,"Brevers, Damien; Baeken, Chris; Bechara, Antoine; He, Qinghua; Maurage, Pierre; Petieau, Mathieu; Sescousse, Guillaume; Voegele, Claus; Billieux, Joel",,,,,,,,Increased brain reactivity to gambling unavailability as a marker of problem gambling,,,,,,,,ADDICTION BIOLOGY,,,,,,,,,,e12996,10.1111/adb.12996,,,,2020,"The unprecedented development and ubiquity of sports betting constitute an emerging public health concern. It is crucial to provide markers that could help to better identify people experiencing sports betting-related harms. The current study investigated whether problem gambling status, sports betting passion, and trait-self-control modulate brain reactivity to sports betting cues. Sixty-five frequent sports bettors (35 ""nonproblem bettors"" and 30 ""problem bettors"") were exposed to cues representing real upcoming sport events (with varying levels of winning confidence) that were made available or blocked for betting, during functional magnetic resonance imaging (fMRI) recording. Sports betting passion and trait-self-control were assessed using self-report scales. Sport events nonavailable for betting elicited higher insular and striatal activation in problem bettors, as compared with nonproblem bettors. Within a large cluster encompassing the ventral striatum, hippocampus, and amygdala, lower trait-self-control was associated with increased brain reactivity to sport events with high levels of winning confidence that were nonavailable for betting. No significant effect of sports betting passion was observed. These findings suggest that sports bettors' brain reactivity to gambling unavailability might be a relevant marker of sports betting-related harms, as well as of blunted trait-self-control.",,"[Brevers, Damien; Voegele, Claus] Univ Luxembourg, Inst Hlth & Behav, Dept Behav & Cognit Sci, Luxembourg, Luxembourg; [Baeken, Chris] UZ Brussel, Dept Psychiat, Univ Hosp, Brussels, Belgium; [Baeken, Chris] Univ Ghent, Ghent Univ Hosp, Dept Head & Skin, Ghent Expt Psychiat GHEP Lab, Ghent, Belgium; [Baeken, Chris] Eindhoven Univ Technol, Dept Elect Engn, Eindhoven, Netherlands; [Bechara, Antoine] Univ Southern Calif, Dept Psychol, Los Angeles, CA USA; [He, Qinghua] Southwest Univ, Fac Psychol, Chongqing, Peoples R China; [Maurage, Pierre] UCLouvain, Psychol Sci Res Inst, Louvain Expt Psychopathol Res Grp LEP, Louvain La Neuve, Belgium; [Petieau, Mathieu] Univ Libre Bruxelles, Fac Motor Sci, Lab Neurophysiol & Movement Biomech, Erasme Campus, Brussels, Belgium; [Sescousse, Guillaume] Univ Lyon, Lyon Neurosci Res Ctr, INSERM U1028, CNRS UMR5292,PSYR2 Team, Lyon, France; [Billieux, Joel] Univ Lausanne, Inst Psychol, Lausanne, Switzerland; [Billieux, Joel] Lausanne Univ Hosp CHUV, Ctr Excess Gambling, Lausanne, Switzerland; [Brevers, Damien] Univ Luxembourg, Inst Hlth & Behav, Dept Behav & Cognit Sci, Luxembourg, Luxembourg",,,,,,,,0,,,,,,,Biochemistry & Molecular Biology; Substance Abuse,WOS:000595320600001,
